date,state,region,industry,yoy_pct
2023-09,MI,Midwest,Clothing & Accessories,-0.2
2023-09,MI,Midwest,Electronics & Appliances,-19.3
2023-09,MI,Midwest,Food & Beverage Stores,12.7
2023-09,MI,Midwest,General Merchandise,-5.9
2023-09,MI,Midwest,Motor Vehicles & Parts,6.6
2023-09,MI,Midwest,Other Specialty Retail,1.1800000000000002
2023-09,MN,Midwest,Clothing & Accessories,4.9
2023-09,MN,Midwest,Electronics & Appliances,1.4
2023-09,MN,Midwest,Food & Beverage Stores,3.3
2023-09,MN,Midwest,General Merchandise,4.2
2023-09,MN,Midwest,Motor Vehicles & Parts,5.4
2023-09,MN,Midwest,Other Specialty Retail,-0.6833333333333335
2023-09,MO,Midwest,Clothing & Accessories,2.1
2023-09,MO,Midwest,Electronics & Appliances,3.5
2023-09,MO,Midwest,Food & Beverage Stores,-0.3
2023-09,MO,Midwest,General Merchandise,2.9
2023-09,MO,Midwest,Motor Vehicles & Parts,4.0
2023-09,MO,Midwest,Other Specialty Retail,-2.3833333333333333
2023-09,MS,South,Clothing & Accessories,11.7
2023-09,MS,South,Electronics & Appliances,-24.3
2023-09,MS,South,Food & Beverage Stores,-0.6
2023-09,MS,South,General Merchandise,-4.4
2023-09,MS,South,Motor Vehicles & Parts,4.3
2023-09,MS,South,Other Specialty Retail,-2.6833333333333336
2023-09,MT,West,Clothing & Accessories,-4.7
2023-09,MT,West,Electronics & Appliances,-14.3
2023-09,MT,West,Food & Beverage Stores,6.0
2023-09,MT,West,General Merchandise,0.0
2023-09,MT,West,Motor Vehicles & Parts,5.5
2023-09,MT,West,Other Specialty Retail,4.216666666666666
2023-09,NC,South,Clothing & Accessories,4.6
2023-09,NC,South,Electronics & Appliances,-5.1
2023-09,NC,South,Food & Beverage Stores,3.9
2023-09,NC,South,General Merchandise,-5.6
2023-09,NC,South,Motor Vehicles & Parts,8.9
2023-09,NC,South,Other Specialty Retail,0.33333333333333326
2023-09,ND,Midwest,Clothing & Accessories,8.5
2023-09,ND,Midwest,Electronics & Appliances,12.9
2023-09,ND,Midwest,Food & Beverage Stores,4.1
2023-09,ND,Midwest,General Merchandise,3.7
2023-09,ND,Midwest,Motor Vehicles & Parts,11.7
2023-09,ND,Midwest,Other Specialty Retail,-3.2000000000000006
2023-09,NE,Midwest,Clothing & Accessories,2.2
2023-09,NE,Midwest,Electronics & Appliances,
2023-09,NE,Midwest,Food & Beverage Stores,1.4
2023-09,NE,Midwest,General Merchandise,1.2
2023-09,NE,Midwest,Motor Vehicles & Parts,-12.7
2023-09,NE,Midwest,Other Specialty Retail,-2.6
2023-09,NH,Northeast,Clothing & Accessories,0.8
2023-09,NH,Northeast,Electronics & Appliances,2.2
2023-09,NH,Northeast,Food & Beverage Stores,0.9
2023-09,NH,Northeast,General Merchandise,3.3
2023-09,NH,Northeast,Motor Vehicles & Parts,-4.6
2023-09,NH,Northeast,Other Specialty Retail,-2.6
2023-09,NJ,Northeast,Clothing & Accessories,2.1
2023-09,NJ,Northeast,Electronics & Appliances,-0.9
2023-09,NJ,Northeast,Food & Beverage Stores,0.4
2023-09,NJ,Northeast,General Merchandise,1.1
2023-09,NJ,Northeast,Motor Vehicles & Parts,12.0
2023-09,NJ,Northeast,Other Specialty Retail,1.25
2023-09,NM,West,Clothing & Accessories,15.3
2023-09,NM,West,Electronics & Appliances,-6.6
2023-09,NM,West,Food & Beverage Stores,-3.4
2023-09,NM,West,General Merchandise,1.4
2023-09,NM,West,Motor Vehicles & Parts,12.3
2023-09,NM,West,Other Specialty Retail,-1.8166666666666667
2023-09,NV,West,Clothing & Accessories,4.8
2023-09,NV,West,Electronics & Appliances,7.4
2023-09,NV,West,Food & Beverage Stores,-1.0
2023-09,NV,West,General Merchandise,10.5
2023-09,NV,West,Motor Vehicles & Parts,11.2
2023-09,NV,West,Other Specialty Retail,-0.2333333333333334
2023-09,NY,Northeast,Clothing & Accessories,-1.1
2023-09,NY,Northeast,Electronics & Appliances,
2023-09,NY,Northeast,Food & Beverage Stores,2.3
2023-09,NY,Northeast,General Merchandise,6.0
2023-09,NY,Northeast,Motor Vehicles & Parts,14.3
2023-09,NY,Northeast,Other Specialty Retail,-7.216666666666666
2023-09,OH,Midwest,Clothing & Accessories,-2.4
2023-09,OH,Midwest,Electronics & Appliances,-11.1
2023-09,OH,Midwest,Food & Beverage Stores,0.6
2023-09,OH,Midwest,General Merchandise,0.5
2023-09,OH,Midwest,Motor Vehicles & Parts,4.3
2023-09,OH,Midwest,Other Specialty Retail,-1.8333333333333333
2023-09,OK,South,Clothing & Accessories,10.3
2023-09,OK,South,Electronics & Appliances,-4.9
2023-09,OK,South,Food & Beverage Stores,-0.2
2023-09,OK,South,General Merchandise,-0.3
2023-09,OK,South,Motor Vehicles & Parts,-2.6
2023-09,OK,South,Other Specialty Retail,-5.583333333333333
2023-09,OR,West,Clothing & Accessories,2.7
2023-09,OR,West,Electronics & Appliances,17.6
2023-09,OR,West,Food & Beverage Stores,2.0
2023-09,OR,West,General Merchandise,-4.4
2023-09,OR,West,Motor Vehicles & Parts,11.5
2023-09,OR,West,Other Specialty Retail,-2.2166666666666663
2023-09,PA,Northeast,Clothing & Accessories,-1.4
2023-09,PA,Northeast,Electronics & Appliances,-0.8
2023-09,PA,Northeast,Food & Beverage Stores,-0.4
2023-09,PA,Northeast,General Merchandise,0.4
2023-09,PA,Northeast,Motor Vehicles & Parts,5.0
2023-09,PA,Northeast,Other Specialty Retail,-2.8166666666666664
2023-09,RI,Northeast,Clothing & Accessories,4.7
2023-09,RI,Northeast,Electronics & Appliances,1.2
2023-09,RI,Northeast,Food & Beverage Stores,-3.0
2023-09,RI,Northeast,General Merchandise,20.9
2023-09,RI,Northeast,Motor Vehicles & Parts,2.3
2023-09,RI,Northeast,Other Specialty Retail,-11.66
2023-09,SC,South,Clothing & Accessories,8.5
2023-09,SC,South,Electronics & Appliances,-12.0
2023-09,SC,South,Food & Beverage Stores,7.1
2023-09,SC,South,General Merchandise,-5.7
2023-09,SC,South,Motor Vehicles & Parts,6.2
2023-09,SC,South,Other Specialty Retail,0.5166666666666667
2023-09,SD,Midwest,Clothing & Accessories,15.8
2023-09,SD,Midwest,Electronics & Appliances,-11.4
2023-09,SD,Midwest,Food & Beverage Stores,3.6
2023-09,SD,Midwest,General Merchandise,-0.5
2023-09,SD,Midwest,Motor Vehicles & Parts,4.3
2023-09,SD,Midwest,Other Specialty Retail,1.7
2023-09,TN,South,Clothing & Accessories,-0.3
2023-09,TN,South,Electronics & Appliances,-11.3
2023-09,TN,South,Food & Beverage Stores,9.1
2023-09,TN,South,General Merchandise,-5.6
2023-09,TN,South,Motor Vehicles & Parts,-5.2
2023-09,TN,South,Other Specialty Retail,-0.10000000000000009
2023-09,TX,South,Clothing & Accessories,3.3
2023-09,TX,South,Electronics & Appliances,6.8
2023-09,TX,South,Food & Beverage Stores,3.6
2023-09,TX,South,General Merchandise,2.7
2023-09,TX,South,Motor Vehicles & Parts,8.2
2023-09,TX,South,Other Specialty Retail,-2.6
2023-09,UT,West,Clothing & Accessories,7.7
2023-09,UT,West,Electronics & Appliances,-12.4
2023-09,UT,West,Food & Beverage Stores,3.0
2023-09,UT,West,General Merchandise,10.2
2023-09,UT,West,Motor Vehicles & Parts,5.6
2023-09,UT,West,Other Specialty Retail,-4.3
2023-09,VA,South,Clothing & Accessories,-4.4
2023-09,VA,South,Electronics & Appliances,-7.5
2023-09,VA,South,Food & Beverage Stores,-2.9
2023-09,VA,South,General Merchandise,-1.6
2023-09,VA,South,Motor Vehicles & Parts,3.3
2023-09,VA,South,Other Specialty Retail,-0.33333333333333304
2023-09,VT,Northeast,Clothing & Accessories,3.7
2023-09,VT,Northeast,Electronics & Appliances,-10.0
2023-09,VT,Northeast,Food & Beverage Stores,8.9
2023-09,VT,Northeast,General Merchandise,-7.5
2023-09,VT,Northeast,Motor Vehicles & Parts,-8.9
2023-09,VT,Northeast,Other Specialty Retail,1.033333333333333
2023-09,WA,West,Clothing & Accessories,0.3
2023-09,WA,West,Electronics & Appliances,
2023-09,WA,West,Food & Beverage Stores,-0.9
2023-09,WA,West,General Merchandise,-0.4
2023-09,WA,West,Motor Vehicles & Parts,5.3
2023-09,WA,West,Other Specialty Retail,0.9500000000000001
2023-09,WI,Midwest,Clothing & Accessories,-1.9
2023-09,WI,Midwest,Electronics & Appliances,-7.7
2023-09,WI,Midwest,Food & Beverage Stores,7.2
2023-09,WI,Midwest,General Merchandise,3.2
2023-09,WI,Midwest,Motor Vehicles & Parts,11.6
2023-09,WI,Midwest,Other Specialty Retail,0.7666666666666669
2023-09,WV,South,Clothing & Accessories,10.3
2023-09,WV,South,Electronics & Appliances,-6.3
2023-09,WV,South,Food & Beverage Stores,-1.2
2023-09,WV,South,General Merchandise,-8.6
2023-09,WV,South,Motor Vehicles & Parts,11.1
2023-09,WV,South,Other Specialty Retail,-5.449999999999999
2023-09,WY,West,Clothing & Accessories,-4.6
2023-09,WY,West,Electronics & Appliances,-28.5
2023-09,WY,West,Food & Beverage Stores,4.6
2023-09,WY,West,General Merchandise,-2.6
2023-09,WY,West,Motor Vehicles & Parts,8.9
2023-09,WY,West,Other Specialty Retail,-0.5333333333333338
2023-10,AK,West,Clothing & Accessories,7.4
2023-10,AK,West,Electronics & Appliances,-16.9
2023-10,AK,West,Food & Beverage Stores,-1.6
2023-10,AK,West,General Merchandise,9.1
2023-10,AK,West,Motor Vehicles & Parts,5.1
2023-10,AK,West,Other Specialty Retail,-2.966666666666667
2023-10,AL,South,Clothing & Accessories,10.9
2023-10,AL,South,Electronics & Appliances,-5.3
2023-10,AL,South,Food & Beverage Stores,2.6
2023-10,AL,South,General Merchandise,-9.5
2023-10,AL,South,Motor Vehicles & Parts,1.2
2023-10,AL,South,Other Specialty Retail,1.6333333333333335
2023-10,AR,South,Clothing & Accessories,2.6
2023-10,AR,South,Electronics & Appliances,3.8
2023-10,AR,South,Food & Beverage Stores,-11.7
2023-10,AR,South,General Merchandise,-6.3
2023-10,AR,South,Motor Vehicles & Parts,2.7
2023-10,AR,South,Other Specialty Retail,1.8666666666666674
2023-10,AZ,West,Clothing & Accessories,4.9
2023-10,AZ,West,Electronics & Appliances,2.1
2023-10,AZ,West,Food & Beverage Stores,-2.8
2023-10,AZ,West,General Merchandise,7.2
2023-10,AZ,West,Motor Vehicles & Parts,0.1
2023-10,AZ,West,Other Specialty Retail,-0.7666666666666667
2023-10,CA,West,Clothing & Accessories,-5.5
2023-10,CA,West,Electronics & Appliances,4.3
2023-10,CA,West,Food & Beverage Stores,-6.9
2023-10,CA,West,General Merchandise,3.3
2023-10,CA,West,Motor Vehicles & Parts,4.5
2023-10,CA,West,Other Specialty Retail,-0.75
2023-10,CO,West,Clothing & Accessories,0.3
2023-10,CO,West,Electronics & Appliances,3.2
2023-10,CO,West,Food & Beverage Stores,-7.2
2023-10,CO,West,General Merchandise,7.4
2023-10,CO,West,Motor Vehicles & Parts,7.9
2023-10,CO,West,Other Specialty Retail,-1.2
2023-10,CT,Northeast,Clothing & Accessories,-3.0
2023-10,CT,Northeast,Electronics & Appliances,-8.5
2023-10,CT,Northeast,Food & Beverage Stores,-0.7
2023-10,CT,Northeast,General Merchandise,4.9
2023-10,CT,Northeast,Motor Vehicles & Parts,0.1
2023-10,CT,Northeast,Other Specialty Retail,-5.9
2023-10,DC,South,Clothing & Accessories,-3.2
2023-10,DC,South,Electronics & Appliances,25.6
2023-10,DC,South,Food & Beverage Stores,9.1
2023-10,DC,South,General Merchandise,4.1
2023-10,DC,South,Motor Vehicles & Parts,28.1
2023-10,DC,South,Other Specialty Retail,2.216666666666667
2023-10,DE,South,Clothing & Accessories,1.5
2023-10,DE,South,Electronics & Appliances,-2.1
2023-10,DE,South,Food & Beverage Stores,-1.7
2023-10,DE,South,General Merchandise,-4.6
2023-10,DE,South,Motor Vehicles & Parts,-2.3
2023-10,DE,South,Other Specialty Retail,-3.9499999999999997
2023-10,FL,South,Clothing & Accessories,2.9
2023-10,FL,South,Electronics & Appliances,-3.0
2023-10,FL,South,Food & Beverage Stores,-0.7
2023-10,FL,South,General Merchandise,1.7
2023-10,FL,South,Motor Vehicles & Parts,3.3
2023-10,FL,South,Other Specialty Retail,-1.9666666666666668
2023-10,GA,South,Clothing & Accessories,-2.8
2023-10,GA,South,Electronics & Appliances,-5.5
2023-10,GA,South,Food & Beverage Stores,4.4
2023-10,GA,South,General Merchandise,-8.2
2023-10,GA,South,Motor Vehicles & Parts,0.8
2023-10,GA,South,Other Specialty Retail,2.5000000000000004
2023-10,HI,West,Clothing & Accessories,9.0
2023-10,HI,West,Electronics & Appliances,6.3
2023-10,HI,West,Food & Beverage Stores,-20.8
2023-10,HI,West,General Merchandise,-4.8
2023-10,HI,West,Motor Vehicles & Parts,3.2
2023-10,HI,West,Other Specialty Retail,6.540000000000001
2023-10,IA,Midwest,Clothing & Accessories,-6.8
2023-10,IA,Midwest,Electronics & Appliances,4.1
2023-10,IA,Midwest,Food & Beverage Stores,0.2
2023-10,IA,Midwest,General Merchandise,-1.8
2023-10,IA,Midwest,Motor Vehicles & Parts,3.4
2023-10,IA,Midwest,Other Specialty Retail,-0.04999999999999982
2023-10,ID,West,Clothing & Accessories,8.2
2023-10,ID,West,Electronics & Appliances,1.7
2023-10,ID,West,Food & Beverage Stores,-2.9
2023-10,ID,West,General Merchandise,5.7
2023-10,ID,West,Motor Vehicles & Parts,4.3
2023-10,ID,West,Other Specialty Retail,0.9666666666666665
2023-10,IL,Midwest,Clothing & Accessories,-9.3
2023-10,IL,Midwest,Electronics & Appliances,0.3
2023-10,IL,Midwest,Food & Beverage Stores,0.1
2023-10,IL,Midwest,General Merchandise,2.7
2023-10,IL,Midwest,Motor Vehicles & Parts,5.8
2023-10,IL,Midwest,Other Specialty Retail,0.13333333333333316
2023-10,IN,Midwest,Clothing & Accessories,-0.4
2023-10,IN,Midwest,Electronics & Appliances,-15.3
2023-10,IN,Midwest,Food & Beverage Stores,-3.2
2023-10,IN,Midwest,General Merchandise,0.8
2023-10,IN,Midwest,Motor Vehicles & Parts,3.8
2023-10,IN,Midwest,Other Specialty Retail,0.583333333333333
2023-10,KS,Midwest,Clothing & Accessories,-0.8
2023-10,KS,Midwest,Electronics & Appliances,-12.6
2023-10,KS,Midwest,Food & Beverage Stores,-0.8
2023-10,KS,Midwest,General Merchandise,0.5
2023-10,KS,Midwest,Motor Vehicles & Parts,2.9
2023-10,KS,Midwest,Other Specialty Retail,-5.550000000000001
2023-10,KY,South,Clothing & Accessories,5.4
2023-10,KY,South,Electronics & Appliances,-15.0
2023-10,KY,South,Food & Beverage Stores,-12.1
2023-10,KY,South,General Merchandise,-4.3
2023-10,KY,South,Motor Vehicles & Parts,-2.5
2023-10,KY,South,Other Specialty Retail,-0.05000000000000049
2023-10,LA,South,Clothing & Accessories,5.7
2023-10,LA,South,Electronics & Appliances,-5.4
2023-10,LA,South,Food & Beverage Stores,-6.2
2023-10,LA,South,General Merchandise,-8.4
2023-10,LA,South,Motor Vehicles & Parts,-7.5
2023-10,LA,South,Other Specialty Retail,-4.033333333333334
2023-10,MA,Northeast,Clothing & Accessories,-1.5
2023-10,MA,Northeast,Electronics & Appliances,-2.8
2023-10,MA,Northeast,Food & Beverage Stores,-3.9
2023-10,MA,Northeast,General Merchandise,5.8
2023-10,MA,Northeast,Motor Vehicles & Parts,1.9
2023-10,MA,Northeast,Other Specialty Retail,-3.4833333333333343
2023-10,MD,South,Clothing & Accessories,-5.3
2023-10,MD,South,Electronics & Appliances,5.9
2023-10,MD,South,Food & Beverage Stores,-0.4
2023-10,MD,South,General Merchandise,-2.3
2023-10,MD,South,Motor Vehicles & Parts,1.1
2023-10,MD,South,Other Specialty Retail,-1.3166666666666664
2023-10,ME,Northeast,Clothing & Accessories,4.8
2023-10,ME,Northeast,Electronics & Appliances,-6.3
2023-10,ME,Northeast,Food & Beverage Stores,0.2
2023-10,ME,Northeast,General Merchandise,-0.2
2023-10,ME,Northeast,Motor Vehicles & Parts,-0.5
2023-10,ME,Northeast,Other Specialty Retail,-6.780000000000001
2023-10,MI,Midwest,Clothing & Accessories,-2.0
2023-10,MI,Midwest,Electronics & Appliances,-15.2
2023-10,MI,Midwest,Food & Beverage Stores,9.1
2023-10,MI,Midwest,General Merchandise,-3.8
2023-10,MI,Midwest,Motor Vehicles & Parts,3.2
2023-10,MI,Midwest,Other Specialty Retail,1.9600000000000002
2023-10,MN,Midwest,Clothing & Accessories,2.2
2023-10,MN,Midwest,Electronics & Appliances,4.2
2023-10,MN,Midwest,Food & Beverage Stores,0.3
2023-10,MN,Midwest,General Merchandise,5.5
2023-10,MN,Midwest,Motor Vehicles & Parts,0.6
2023-10,MN,Midwest,Other Specialty Retail,-0.5333333333333333
2023-10,MO,Midwest,Clothing & Accessories,3.6
2023-10,MO,Midwest,Electronics & Appliances,9.4
2023-10,MO,Midwest,Food & Beverage Stores,-3.6
2023-10,MO,Midwest,General Merchandise,0.3
2023-10,MO,Midwest,Motor Vehicles & Parts,0.4
2023-10,MO,Midwest,Other Specialty Retail,-1.5333333333333332
2023-10,MS,South,Clothing & Accessories,8.8
2023-10,MS,South,Electronics & Appliances,-18.8
2023-10,MS,South,Food & Beverage Stores,-1.7
2023-10,MS,South,General Merchandise,-10.9
2023-10,MS,South,Motor Vehicles & Parts,-1.2
2023-10,MS,South,Other Specialty Retail,-1.6833333333333336
2023-10,MT,West,Clothing & Accessories,-8.5
2023-10,MT,West,Electronics & Appliances,-7.7
2023-10,MT,West,Food & Beverage Stores,4.3
2023-10,MT,West,General Merchandise,2.3
2023-10,MT,West,Motor Vehicles & Parts,2.3
2023-10,MT,West,Other Specialty Retail,6.6499999999999995
2023-10,NC,South,Clothing & Accessories,2.9
2023-10,NC,South,Electronics & Appliances,-3.3
2023-10,NC,South,Food & Beverage Stores,1.5
2023-10,NC,South,General Merchandise,-11.2
2023-10,NC,South,Motor Vehicles & Parts,4.5
2023-10,NC,South,Other Specialty Retail,2.3333333333333326
2023-10,ND,Midwest,Clothing & Accessories,9.8
2023-10,ND,Midwest,Electronics & Appliances,13.2
2023-10,ND,Midwest,Food & Beverage Stores,0.9
2023-10,ND,Midwest,General Merchandise,0.5
2023-10,ND,Midwest,Motor Vehicles & Parts,6.9
2023-10,ND,Midwest,Other Specialty Retail,-2.016666666666666
2023-10,NE,Midwest,Clothing & Accessories,2.5
2023-10,NE,Midwest,Electronics & Appliances,
2023-10,NE,Midwest,Food & Beverage Stores,-4.0
2023-10,NE,Midwest,General Merchandise,0.0
2023-10,NE,Midwest,Motor Vehicles & Parts,-17.3
2023-10,NE,Midwest,Other Specialty Retail,-1.7500000000000007
2023-10,NH,Northeast,Clothing & Accessories,0.6
2023-10,NH,Northeast,Electronics & Appliances,2.8
2023-10,NH,Northeast,Food & Beverage Stores,-1.8
2023-10,NH,Northeast,General Merchandise,2.2
2023-10,NH,Northeast,Motor Vehicles & Parts,-9.4
2023-10,NH,Northeast,Other Specialty Retail,-2.2
2023-10,NJ,Northeast,Clothing & Accessories,0.2
2023-10,NJ,Northeast,Electronics & Appliances,0.6
2023-10,NJ,Northeast,Food & Beverage Stores,-1.8
2023-10,NJ,Northeast,General Merchandise,3.1
2023-10,NJ,Northeast,Motor Vehicles & Parts,5.0
2023-10,NJ,Northeast,Other Specialty Retail,2.5666666666666664
2023-10,NM,West,Clothing & Accessories,9.4
2023-10,NM,West,Electronics & Appliances,-4.0
2023-10,NM,West,Food & Beverage Stores,-6.3
2023-10,NM,West,General Merchandise,-1.5
2023-10,NM,West,Motor Vehicles & Parts,7.2
2023-10,NM,West,Other Specialty Retail,-1.383333333333333
2023-10,NV,West,Clothing & Accessories,5.9
2023-10,NV,West,Electronics & Appliances,9.5
2023-10,NV,West,Food & Beverage Stores,-3.9
2023-10,NV,West,General Merchandise,7.2
2023-10,NV,West,Motor Vehicles & Parts,7.0
2023-10,NV,West,Other Specialty Retail,-1.4800000000000004
2023-10,NY,Northeast,Clothing & Accessories,-5.7
2023-10,NY,Northeast,Electronics & Appliances,
2023-10,NY,Northeast,Food & Beverage Stores,1.4
2023-10,NY,Northeast,General Merchandise,6.7
2023-10,NY,Northeast,Motor Vehicles & Parts,9.1
2023-10,NY,Northeast,Other Specialty Retail,-5.216666666666666
2023-10,OH,Midwest,Clothing & Accessories,-4.5
2023-10,OH,Midwest,Electronics & Appliances,-6.7
2023-10,OH,Midwest,Food & Beverage Stores,-2.2
2023-10,OH,Midwest,General Merchandise,0.2
2023-10,OH,Midwest,Motor Vehicles & Parts,-0.2
2023-10,OH,Midwest,Other Specialty Retail,-0.4166666666666669
2023-10,OK,South,Clothing & Accessories,5.8
2023-10,OK,South,Electronics & Appliances,-1.2
2023-10,OK,South,Food & Beverage Stores,-3.1
2023-10,OK,South,General Merchandise,-6.7
2023-10,OK,South,Motor Vehicles & Parts,-6.1
2023-10,OK,South,Other Specialty Retail,-4.15
2023-10,OR,West,Clothing & Accessories,2.8
2023-10,OR,West,Electronics & Appliances,21.2
2023-10,OR,West,Food & Beverage Stores,0.1
2023-10,OR,West,General Merchandise,-0.4
2023-10,OR,West,Motor Vehicles & Parts,7.4
2023-10,OR,West,Other Specialty Retail,-1.4333333333333333
2023-10,PA,Northeast,Clothing & Accessories,-5.0
2023-10,PA,Northeast,Electronics & Appliances,3.9
2023-10,PA,Northeast,Food & Beverage Stores,-3.3
2023-10,PA,Northeast,General Merchandise,-4.7
2023-10,PA,Northeast,Motor Vehicles & Parts,1.6
2023-10,PA,Northeast,Other Specialty Retail,-2.366666666666666
2023-10,RI,Northeast,Clothing & Accessories,1.9
2023-10,RI,Northeast,Electronics & Appliances,2.5
2023-10,RI,Northeast,Food & Beverage Stores,-5.5
2023-10,RI,Northeast,General Merchandise,15.9
2023-10,RI,Northeast,Motor Vehicles & Parts,-0.2
2023-10,RI,Northeast,Other Specialty Retail,-1.3499999999999999
2023-10,SC,South,Clothing & Accessories,4.1
2023-10,SC,South,Electronics & Appliances,-10.9
2023-10,SC,South,Food & Beverage Stores,3.2
2023-10,SC,South,General Merchandise,-13.5
2023-10,SC,South,Motor Vehicles & Parts,1.1
2023-10,SC,South,Other Specialty Retail,1.9166666666666667
2023-10,SD,Midwest,Clothing & Accessories,16.4
2023-10,SD,Midwest,Electronics & Appliances,-6.4
2023-10,SD,Midwest,Food & Beverage Stores,-1.0
2023-10,SD,Midwest,General Merchandise,-2.3
2023-10,SD,Midwest,Motor Vehicles & Parts,-0.9
2023-10,SD,Midwest,Other Specialty Retail,2.8000000000000003
2023-10,TN,South,Clothing & Accessories,-0.4
2023-10,TN,South,Electronics & Appliances,-9.1
2023-10,TN,South,Food & Beverage Stores,5.6
2023-10,TN,South,General Merchandise,-10.4
2023-10,TN,South,Motor Vehicles & Parts,-8.5
2023-10,TN,South,Other Specialty Retail,0.9833333333333331
2023-10,TX,South,Clothing & Accessories,3.0
2023-10,TX,South,Electronics & Appliances,6.9
2023-10,TX,South,Food & Beverage Stores,0.4
2023-10,TX,South,General Merchandise,1.4
2023-10,TX,South,Motor Vehicles & Parts,3.5
2023-10,TX,South,Other Specialty Retail,-3.0833333333333335
2023-10,UT,West,Clothing & Accessories,5.0
2023-10,UT,West,Electronics & Appliances,-9.3
2023-10,UT,West,Food & Beverage Stores,0.0
2023-10,UT,West,General Merchandise,9.5
2023-10,UT,West,Motor Vehicles & Parts,1.9
2023-10,UT,West,Other Specialty Retail,-3.3333333333333335
2023-10,VA,South,Clothing & Accessories,-4.9
2023-10,VA,South,Electronics & Appliances,-6.4
2023-10,VA,South,Food & Beverage Stores,-5.1
2023-10,VA,South,General Merchandise,-4.0
2023-10,VA,South,Motor Vehicles & Parts,-0.6
2023-10,VA,South,Other Specialty Retail,0.3333333333333332
2023-10,VT,Northeast,Clothing & Accessories,3.3
2023-10,VT,Northeast,Electronics & Appliances,-3.9
2023-10,VT,Northeast,Food & Beverage Stores,8.0
2023-10,VT,Northeast,General Merchandise,-4.6
2023-10,VT,Northeast,Motor Vehicles & Parts,26.9
2023-10,VT,Northeast,Other Specialty Retail,2.3000000000000003
2023-10,WA,West,Clothing & Accessories,-3.6
2023-10,WA,West,Electronics & Appliances,
2023-10,WA,West,Food & Beverage Stores,-2.9
2023-10,WA,West,General Merchandise,3.0
2023-10,WA,West,Motor Vehicles & Parts,2.0
2023-10,WA,West,Other Specialty Retail,-0.566666666666667
2023-10,WI,Midwest,Clothing & Accessories,-2.4
2023-10,WI,Midwest,Electronics & Appliances,-5.1
2023-10,WI,Midwest,Food & Beverage Stores,3.6
2023-10,WI,Midwest,General Merchandise,6.4
2023-10,WI,Midwest,Motor Vehicles & Parts,6.0
2023-10,WI,Midwest,Other Specialty Retail,0.11666666666666654
2023-10,WV,South,Clothing & Accessories,8.5
2023-10,WV,South,Electronics & Appliances,-4.4
2023-10,WV,South,Food & Beverage Stores,-4.4
2023-10,WV,South,General Merchandise,-13.8
2023-10,WV,South,Motor Vehicles & Parts,4.3
2023-10,WV,South,Other Specialty Retail,-5.233333333333333
2023-10,WY,West,Clothing & Accessories,-6.2
2023-10,WY,West,Electronics & Appliances,-26.5
2023-10,WY,West,Food & Beverage Stores,1.2
2023-10,WY,West,General Merchandise,-7.3
2023-10,WY,West,Motor Vehicles & Parts,5.4
2023-10,WY,West,Other Specialty Retail,-3.5
2023-11,AK,West,Clothing & Accessories,9.8
2023-11,AK,West,Electronics & Appliances,-15.3
2023-11,AK,West,Food & Beverage Stores,0.6
2023-11,AK,West,General Merchandise,18.1
2023-11,AK,West,Motor Vehicles & Parts,9.6
2023-11,AK,West,Other Specialty Retail,1.2000000000000002
2023-11,AL,South,Clothing & Accessories,17.4
2023-11,AL,South,Electronics & Appliances,-4.9
2023-11,AL,South,Food & Beverage Stores,4.2
2023-11,AL,South,General Merchandise,-12.2
2023-11,AL,South,Motor Vehicles & Parts,3.9
2023-11,AL,South,Other Specialty Retail,0.16666666666666666
2023-11,AR,South,Clothing & Accessories,5.8
2023-11,AR,South,Electronics & Appliances,-2.6
2023-11,AR,South,Food & Beverage Stores,-12.4
2023-11,AR,South,General Merchandise,-8.7
2023-11,AR,South,Motor Vehicles & Parts,5.9
2023-11,AR,South,Other Specialty Retail,1.5499999999999998
2023-11,AZ,West,Clothing & Accessories,10.4
2023-11,AZ,West,Electronics & Appliances,10.1
2023-11,AZ,West,Food & Beverage Stores,-1.8
2023-11,AZ,West,General Merchandise,6.3
2023-11,AZ,West,Motor Vehicles & Parts,4.4
2023-11,AZ,West,Other Specialty Retail,-0.9499999999999998
2023-11,CA,West,Clothing & Accessories,-2.9
2023-11,CA,West,Electronics & Appliances,6.5
2023-11,CA,West,Food & Beverage Stores,-8.5
2023-11,CA,West,General Merchandise,4.0
2023-11,CA,West,Motor Vehicles & Parts,8.3
2023-11,CA,West,Other Specialty Retail,2.9500000000000006
2023-11,CO,West,Clothing & Accessories,3.7
2023-11,CO,West,Electronics & Appliances,13.3
2023-11,CO,West,Food & Beverage Stores,-12.1
2023-11,CO,West,General Merchandise,3.6
2023-11,CO,West,Motor Vehicles & Parts,12.1
2023-11,CO,West,Other Specialty Retail,-1.2833333333333334
2023-11,CT,Northeast,Clothing & Accessories,2.7
2023-11,CT,Northeast,Electronics & Appliances,-4.9
2023-11,CT,Northeast,Food & Beverage Stores,0.2
2023-11,CT,Northeast,General Merchandise,13.1
2023-11,CT,Northeast,Motor Vehicles & Parts,1.3
2023-11,CT,Northeast,Other Specialty Retail,-6.38
2023-11,DC,South,Clothing & Accessories,-0.9
2023-11,DC,South,Electronics & Appliances,26.9
2023-11,DC,South,Food & Beverage Stores,12.5
2023-11,DC,South,General Merchandise,11.2
2023-11,DC,South,Motor Vehicles & Parts,26.2
